nyerempet,menyerempet
nyalip,mendahului
motong,memotong jalan
nyetir,mengemudi
ngendarain,mengendarai
bonceng,membonceng
ngojek,naik ojek
ngangkot,naik angkot
ngebis,naik bus
nyeker,tidak beralas kaki
nyopet,mencopet
ngompol,buang air kecil
beser,sering buang air
keseringan,terlalu sering
molor,tertidur
ketiduran,tertidur
melek,terjaga
lembur,kerja tambahan
kerjarodi,kerja keras
bantingtulang,kerja keras
pontang-panting,terburu-buru
kelimpungan,kesulitan
kerepotan,kesulitan
keteteran,kewalahan
megap-megap,kesulitan
kepayahan,kelelahan
ngeden,mengejan
cenat-cenut,berdenyut
nyut-nyutan,berdenyut
pegel,pegal
kesemutan,kebas
merinding,bulu kuduk berdiri
keringet,berkeringat
keringetan,berkeringat banyak
basahkuyup,sangat basah
becek,berlumpur
dekil,kotor
kumel,kusam
lusuh,usang
butut,tua
rongsok,rusak
rongsokan,barang rusak
gaduh,ribut
ricuh,kacau
heboh,ramai
asoy,menyenangkan
ciamik,bagus sekali
badai,luar biasa
goks,gila
gilak,gila
selow,santai
chill,santai
kalem,tenang
anteng,tenang
cuek,tidak peduli
acuh,tidak peduli
emoh,tidak mau
ogah,tidak mau
segan,enggan
ngarep,berharap
kepengen,sangat ingin
ngiler,tergiur
mupeng,muka pengen
kebelet,sangat ingin
unyu,imut
kawaii,imut
gemesin,menggemaskan
jelita,cantik
molek,cantik
ayu,cantik
ganjen,centil
centil,genit
penggoda,suka merayu
gombal,rayuan
gombalan,rayuan
pdkt,pendekatan
nembak,menyatakan cinta
ditolak,tidak diterima
patahhati,kecewa asmara
moveon,melupakan
kangen,merindukan
cemburuan,pencemburu
posesif,pencemburu berlebihan
clingy,lengket
sadboi,pria sedih
sadgirl,wanita sedih
jones,jomblo ngenes
menjomblo,masih sendiri
nganggur,tidak bekerja
nguli,bekerja keras
ngamen,bermain musik jalanan
mangkal,menunggu
ngobar,ngobrol bareng
ngegosip,bergosip
ngerumpi,bergosip
ngrasani,membicarakan
ngomongin,membicarakan
ghibah,bergosip
fitnah,tuduhan palsu
hoaks,berita bohong
isu,kabar angin
kabarburung,berita tidak resmi
mitos,cerita rakyat
legenda,cerita lama
bualan,kebohongan
bohongan,palsu
abal-abal,tidak asli
murahan,murah
selangit,sangat mahal
mehong,mahal
murce,murah sekali
gratisan,tidak berbayar
trf,transfer
ewallet,dompet digital
cashback,uang kembali
promo,penawaran
flashsale,penjualan kilat
checkout,pembayaran
wishlist,daftar keinginan
cod,bayar di tempat
ngasal,asal-asalan
ngawur,sembarangan
ngelindur,mengigau
nyeletuk,berkata tiba-tiba
celetukan,ucapan spontan
ngeyel,membantah
ngebandel,bandel
nakal,tidak patuh
sompret,sialan
kunyuk,monyet
songong,sombong
jumawa,terlalu percaya diri
pongah,sombong
congkak,sombong
ngadi-adi,pamer
nunjukin,menunjukkan
keliatan,terlihat
keceplosan,tidak sengaja bicara
kepleset,salah bicara
salting,salah tingkah
grogi,gugup
canggung,tidak nyaman
minderan,minder
minder,rendah diri
nyali,keberanian
ciut,takut
keder,takut
gentar,takut
gede,besar
mungil,kecil
gedong,besar
jumbo,sangat besar
ceking,kurus
ndut,gemuk
montok,berisi
singset,berlekuk
jangkung,tinggi
cebol,pendek
bongsor,besar
kerempeng,kurus
kurusan,kurus
gemukan,gemuk
gemukin,menambah berat
ngurusin,menurunkan berat
fitnes,olahraga kebugaran
joging,lari santai
nyepeda,bersepeda
nyasar,tersesat
nyambung,berkaitan
nyantol,menempel
nempel,menempel
ngikut,mengikuti
ngekor,mengikuti dari belakang
nguntit,mengikuti diam-diam
stalking,menguntit
mautauaja,ingin tahu
tanyamulu,selalu bertanya
ngegas,menambah kecepatan
ngeden,mengejan keras
ngeluyur,pergi tanpa tujuan
keblinger,salah jalan
salah kaprah,salah pengertian
ngomporin,memprovokasi
manas-manasin,memanas-manasi
ngoyo,memaksakan diri
maksa,memaksa
desak,mendesak
ngotot,bersikeras
keukeuh,bersikeras
mbudeg,pura-pura tuli
budegan,tuli
kuping,telinga
kupingnya,telinganya
dengerin,dengarkan
simak,perhatikan
perhatiin,perhatikan
awasin,awasi
intip,mengintip
nguping,menguping
nyadap,menyadap
ngibul,berbohong
ngemeng,berbicara
ngecap,berbicara
trend,tren
macam,macam
vitur,fitur
dipencet,ditekan
bag,kesalahan sistem
walau,walau
tolonglah,tolong
jelekk,jelek
lh,
for,untuk
alhasil,alhasil
ganggu,terganggu
cod,bayar di tempat
follow,ikuti
ayo,ayo
diupdate,diperbarui
besok,besok
didownloa,diunduh
gjls,tidak jelas
sebab,sebab
bngtt,sekali
vidionya,videonya
terblokir,terblokir
menu,menu
diri,diri
affiliate,afiliasi
bukaa,buka
bahasa,bahasa
kalok,kalau
sndiri,sendiri
tingkatkan,tingkatkan
mode,mode
nomor,nomor
kya,seperti
halo,halo
adanya,adanya
meng, mengapa
buang,buang
la,tidak
bangat,sekali
sandi,sandi
sistemnya,sistemnya
lamaa,lama
tersedia,tersedia
dipakai,dipakai
ktp,KTP
wow,wow
tbtb,tiba-tiba
adil,adil
wawasan,wawasan
kapan,kapan
kemudian,kemudian
cok,
solusi,solusi
dpt,dapat
asli,asli
putih,putih
tutup,tutup
semangat,semangat
kurangi,kurangi
ditiktok,di TikTok
bakal,akan
mengikuti,mengikuti
negatif,negatif
dasar,dasar
job,pekerjaan
dipake,dipakai
musik,musik
sound,suara
seneng,senang
updet,perbarui
bantuan,bantuan
jls,jelas
masalahny,masalahnya
akses,akses
duit,uang
ih,astaga
yaitu,yaitu
so,jadi
tinggal,tinggal
co,beli
dilogo,di logo
penonton,penonton
penipuan,penipuan
tolonginn,tolong
lakukan,lakukan
maupown,maupun
maksain,memaksakan
dicariin,dicari
smp,sampai
bgt,sangat
mau,mau
lagi,sedang
apapun,apapun
dipusingin,dipikirkan
parahhh,parah
mana,mana
buat,membuat
siapa,siapa
film,film
pembayara,pembayaran
woii,hei
kosong,kosong
mendukun,mendukung
stabil,stabil
nah,
out,keluar
very,sangat
trimakasih,terima kasih
bagian,bagian
mahal,mahal
pke,pakai
harusnya,seharusnya
hadeh,hadeh
agama,agama
force,paksa
berbagai,berbagai
sekalii,sekali
wa,WhatsApp
hpku,ponsel saya
pengetahu,pengetahuan
pulihkan,pulihkan
pantas,pantas
ongkir,ongkos kirim
tanda,tanda
sungguh,sungguh
anjir,
favorit,favorit
filternya,filternya
sllu,selalu
kau,kamu
hpnya,ponselnya
ngabisin,menghabiskan
merugikan,merugikan
aq,saya
jalan,jalan
alhamdulill,alhamdulillah
e,
fidio,video
emng,memang
ampun,ampun
lemott,lambat
kouta,kuota
tida,tidak
streaming,penayangan mengalir
ngomong,berbicara
kirain,mengira
kandang,kandang
store,toko
m,
niat,niat
selain,selain
gratis,gratis
hadehh,hadehh
rumah,rumah
sebenernya,sebenarnya
spam,pesan sampah
but,tetapi
mantul,mantap betul
iklannya,iklannya
kemaren,kemarin
gx,tidak
gt,begitu
not,bukan
mencoba,mencoba
tiga,tiga
can,bisa
klau,kalau
downlod,unduh
ambil,ambil
sayangnya,sayangnya
keluhan,keluhan
hd,HD
laporan,laporan
ngebag,bermasalah
kasian,kasihan
tiktokshop,TikTok Shop
pengaturan,pengaturan
batasi,batasi
sementara,sementara
thn,tahun
sesuatu,sesuatu
tampilan,tampilan
vid,video
sosial,sosial
ulng,ulang
aktif,aktif
kdng,kadang
gaa,tidak
kacau,kacau
memiliki,memiliki
ubah,ubah
tangguhkan,tangguhkan
rasa,rasa
byk,banyak
ajah,saja
kuat,kuat
poll,sekali
ilangin,hilangkan
pengemba,pengembang
utk,untuk
murah,murah
lohh,
ter,
sndri,sendiri
kli,kali
tokotan,TikTok-an
tambahkan,tambahkan
gelap,gelap
tata,tata
senonoh,senonoh
bermain,bermain
kelas,kelas
gituu,begitu
mkin,semakin
dikasih,diberi
dimana,di mana
ujung,ujung
panduan,panduan
perasaan,perasaan
letak,letak
mntap,bagus
gpp,tidak apa-apa
ig,Instagram
ehh,
ai,AI
event,acara
muluu,melulu
diinstal,diinstal
mempostin,memuat unggahan
ngetik,mengetik
q,saya
penghasila,penghasilan
benci,benci
bukanya,bukannya
gangguan,gangguan
mantep,bagus
jugaa,juga
daya,daya
tinggi,tinggi
punyaku,punya saya
google,Google
loadingnya,proses memuatnya
emg,memang
seharusnya,seharusnya
gbsa,tidak bisa
plss,tolong
bkin,membuat
viral,viral
of,dari
cewe,perempuan
hebat,hebat
sehingga,sehingga
gaje,tidak jelas
malam,malam
bentar,sebentar
skrang,sekarang
malahan,malahan
ka,kakak
kl,kalau
perubahan,perubahan
diperbarui,diperbarui
meskipun,meskipun
kebijakan,kebijakan
gj,tidak jelas
busuk,buruk
application,aplikasi
msuk,masuk
penjual,penjual
memperba,memperbaiki
dibuat,dibuat
joss,bagus
pusing,pusing
pengiriman,pengiriman
kenpa,mengapa
sngt,sangat
simpan,simpan
jaya,jaya
ngeselin,menyebalkan
nyebelin,menyebalkan
kegiatan,aktivitas
ketemu,bertemu
kepoin,ingin tahu
stalkin,menguntit
nyimak,memperhatikan
gabungin,menggabungkan
pisahin,memisahkan
campurin,mencampurkan
aduk,mengaduk
goyang,bergoyang
joget,menari
ngedance,menari
nyanyi,bernyanyi
ngerap,bernyanyi rap
ngebeat,membuat ketukan
dengerin,mendengarkan
tonton,menonton
lanjut,berlanjut
ulang,mengulangi
balik,kembali
pulang,ke rumah
ngetem,menunggu penumpang
narik,menarik penumpang
nyetop,menghentikan
brenti,berhenti
mangkir,tidak hadir
bolos,membolos
ngaret,terlambat
telat,terlambat
kesiangan,terlambat bangun
kesorean,terlambat sore
kepagian,terlalu pagi
lelet,pelan
pelan-pelan,perlahan
cepetan,lebih cepat
buruan,segera
lekas,segera
geser,bergeser
mindahin,memindahkan
taroin,menaruh
simpen,menyimpan
ambil,mengambil
bawa,membawa
angkat,mengangkat
jinjing,menjinjing
gendong,menggendong
pikul,memikul
panggul,memanggul
seret,menyeret
dorong,mendorong
tarik,menarik
lempar,melempar
tangkep,menangkap
pegang,memegang
genggam,menggenggam
cengkram,mencengkeram
peluk,memeluk
gandeng,menggandeng
rangkul,merangkul
tepuk,menepuk
usap,mengusap
elus,mengelus
cubit,mencubit
jewer,menjewer
cakar,mencakar
garuk,menggaruk
gosok,menggosok
sikat,menyikat
sapu,menyapu
nyuci,mencuci
ngepel,mengepel
nyetrika,menyetrika
njahit,menjahit
ngerajut,merajut
nyulam,menyulam
masak,memasak
goreng,menggoreng
rebus,merebus
panggang,memanggang
bakar,membakar
kukus,mengukus
tumis,menumis
oseng,mengoseng
geprek,mengeprek
nyemur,menyemur
ngerendang,merendang
ngecek,memeriksa
ngetes,menguji
nyobain,mencoba
ngerasain,merasakan
ngicipin,mencicipi
nyeduh,menyeduh
ngaduk,mengaduk
nyeruput,menyeruput
ngunyah,mengunyah
nelen,menelan
ngemil,memakan camilan
jajan,membeli jajanan
belanjain,membelanjakan
borong,membeli banyak
ngutang,berhutang
nyicil,mencicil
lunasin,melunasi
bayarin,membayarkan
traktir,mentraktir
bosenan,mudah bosan
ngeselin,menyebalkan
nyebelin,menyebalkan
kegiatan,aktivitas
ketemu,bertemu
kepoin,ingin tahu
stalkin,menguntit
nyimak,memperhatikan
gabungin,menggabungkan
pisahin,memisahkan
campurin,mencampurkan
aduk,mengaduk
goyang,bergoyang
joget,menari
ngedance,menari
nyanyi,bernyanyi
ngerap,bernyanyi rap
ngebeat,membuat ketukan
dengerin,mendengarkan
tonton,menonton
lanjut,berlanjut
ulang,mengulangi
balik,kembali
pulang,ke rumah
ngetem,menunggu penumpang
narik,menarik penumpang
nyetop,menghentikan
brenti,berhenti
mangkir,tidak hadir
bolos,membolos
ngaret,terlambat
telat,terlambat
kesiangan,terlambat bangun
kesorean,terlambat sore
kepagian,terlalu pagi
lelet,pelan
pelan-pelan,perlahan
cepetan,lebih cepat
buruan,segera
lekas,segera
geser,bergeser
mindahin,memindahkan
taroin,menaruh
simpen,menyimpan
ambil,mengambil
bawa,membawa
angkat,mengangkat
jinjing,menjinjing
gendong,menggendong
pikul,memikul
panggul,memanggul
seret,menyeret
dorong,mendorong
tarik,menarik
lempar,melempar
tangkep,menangkap
pegang,memegang
genggam,menggenggam
cengkram,mencengkeram
peluk,memeluk
gandeng,menggandeng
rangkul,merangkul
tepuk,menepuk
usap,mengusap
elus,mengelus
cubit,mencubit
jewer,menjewer
cakar,mencakar
garuk,menggaruk
gosok,menggosok
sikat,menyikat
sapu,menyapu
nyuci,mencuci
ngepel,mengepel
nyetrika,menyetrika
njahit,menjahit
ngerajut,merajut
nyulam,menyulam
masak,memasak
goreng,menggoreng
rebus,merebus
panggang,memanggang
bakar,membakar
kukus,mengukus
tumis,menumis
oseng,mengoseng
geprek,mengeprek
nyemur,menyemur
ngerendang,merendang
ngecek,memeriksa
ngetes,menguji
nyobain,mencoba
ngerasain,merasakan
ngicipin,mencicipi
nyeduh,menyeduh
ngaduk,mengaduk
nyeruput,menyeruput
ngunyah,mengunyah
nelen,menelan
ngemil,memakan camilan
jajan,membeli jajanan
belanjain,membelanjakan
borong,membeli banyak
ngutang,berhutang
nyicil,mencicil
lunasin,melunasi
bayarin,membayarkan
traktir,mentraktir
kepo,ingin tahu
baper,bawa perasaan
mager,malas gerak
receh,tidak lucu
sultan,kaya raya
ghosting,menghilang
flexing,pamer
healing,berlibur
vibes,suasana
toxic,beracun
cringe,malu
epic,luar biasa
woles,santai
gercep,gerak cepat
sotoy,sok tahu
ketar-ketir,ketakutan
nyinyir,berkomentar negatif
julid,iri hati
pansos,panjat sosial
spill,membocorkan
salty,kesal
savage,kejam
ambigu,tidak jelas
absurd,tidak masuk akal
hoax,berita bohong
viral,tersebar luas
endorse,promosi
selebgram,selebriti instagram
influencer,pemberi pengaruh
netizen,warga internet
haters,pembenci
subscribe,berlangganan
clickbait,judul menipu
spam,pesan berlebihan
scam,penipuan
phising,pencurian data
trolling,mengusik
roasting,mengejek
streaming,siaran langsung
caption,keterangan
repost,unggah ulang
nongki,nongkrong
kongkow,berkumpul
kulineran,wisata kuliner
staycation,liburan di rumah
workation,kerja sambil berlibur
ngebucin,tergila-gila
rebahan,berbaring
mageran,bermalas-malasan
ngabuburit,menunggu buka puasa
keju,ketinggalan jaman
jaim,jaga image
alay,norak
garing,tidak lucu
gaskeun,ayo lakukan
mantul,mantap betul
yakali,masa sih
njay,anjing
astagfirullah,minta ampun
bislah,bisa
okesip,baiklah
cusss,ayo pergi
otw,sedang menuju
omw,sedang menuju
brb,segera kembali
afk,jauh dari keyboard
gg,bagus
noob,pemula
tryhard,berusaha keras
carry,membawa kemenangan
nerf,melemahkan
buff,menguatkan
pushrank,menaikkan peringkat
cupu,tidak berpengalaman
meta,strategi terbaik
bangke,bangkai
geblek,bodoh
dodol,bodoh
pekok,bodoh
koplo,bodoh
plonga,linglung
plongo,terbengong
cengo,terdiam
mangap,menganga
keselek,tersedak
terpingkal,tertawa keras
mewek,menangis
ngambek,merajuk
manyun,cemberut
ngambul,merajuk
sewot,marah
ngamok,marah
misuh,memaki
geregetan,gemas
gondok,kesal
muak,jijik
risih,tidak nyaman
gerah,tidak nyaman
nimbrung,ikut bergabung
nebeng,menumpang
nyolong,mencuri
ngutil,mencuri
colong,mencuri
comot,mengambil
sambar,mengambil cepat
nyaplok,memukul
geplak,memukul
tampol,memukul
tonjok,meninju
bogem,meninju
gampar,menampar
gebuk,memukul
bantai,memukul habis
sikat,serang
libas,serang habis
kabor,melarikan diri
ngibrit,berlari
ngacir,pergi cepat
cabut,pergi
minggat,pergi
ngeloyor,pergi begitu saja
ngedumel,mengomel
rempong,ribet
malesin,membuat malas
bikinbete,membuat kesal
berabe,masalah
runyam,rumit
ruwet,rumit
kusut,berantakan
semberawut,berantakan
morat-marit,tidak karuan
carut-marut,tidak karuan
mumet,pusing
kliyengan,pusing
teler,mabuk
ngefly,melayang
sakaw,kecanduan
addict,kecanduan
ngebut,cepat
ngegas,mempercepat
ngeblong,kosong
melempem,loyo
lunglai,lemas
ngos-ngosan,kehabisan napas
tumbang,roboh
keok,kalah
kalap,tidak terkendali
bombastis,berlebihan
sumringah,berseri-seri
mesem,tersenyum
cengengesan,tersenyum terus
nyengir,tersenyum lebar
cekikikan,tertawa geli
terbahak,tertawa keras
ngikik,tertawa tertahan
ngeledek,mengejek
ngejekin,mengejek
ngebully,menindas
ngatain,memaki
nyolot,melawan
ngelunjak,semakin berani
keparat,sialan
brengsek,jahat
bedebah,penjahat
bajingan,penjahat
terkutuk,dikutuk
ngehe,kesal
asem,ekspresi kesal
buset,ekspresi kaget
edan,gila
sinting,gila
depresi,tertekan
overthink,terlalu banyak pikir
insecure,tidak percaya diri
anxious,cemas
gundah,gelisah
resah,gelisah
gusar,gelisah
sendu,pilu
nelangsa,menderita
nglangut,melamun
termenung,merenung
mikirin,memikirkan
mutusin,memutuskan
nentuin,menentukan
milih,memilih
nyamperin,mendatangi
nyusul,menyusul
nyusruk,terjatuh
keserimpet,tersandung
kepeleset,tergelincir
nyenggol,menyenggol
nyerempet,menyerempet
nyalip,mendahului
motong,memotong jalan
nyetir,mengemudi
ngendarain,mengendarai
bonceng,membonceng
ngojek,naik ojek
ngangkot,naik angkot
ngebis,naik bus
nyeker,tidak beralas kaki
nyopet,mencopet
ngompol,buang air kecil
beser,sering buang air
keseringan,terlalu sering
molor,tertidur
ketiduran,tertidur
melek,terjaga
lembur,kerja tambahan
kerjarodi,kerja keras
bantingtulang,kerja keras
pontang-panting,terburu-buru
kelimpungan,kesulitan
kerepotan,kesulitan
keteteran,kewalahan
megap-megap,kesulitan
kepayahan,kelelahan
ngeden,mengejan
cenat-cenut,berdenyut
nyut-nyutan,berdenyut
pegel,pegal
kesemutan,kebas
merinding,bulu kuduk berdiri
keringet,berkeringat
keringetan,berkeringat banyak
basahkuyup,sangat basah
becek,berlumpur
dekil,kotor
kumel,kusam
lusuh,usang
butut,tua
rongsok,rusak
rongsokan,barang rusak
gaduh,ribut
ricuh,kacau
heboh,ramai
asoy,menyenangkan
ciamik,bagus sekali
badai,luar biasa
goks,gila
gilak,gila
selow,santai
chill,santai
kalem,tenang
anteng,tenang
cuek,tidak peduli
acuh,tidak peduli
emoh,tidak mau
ogah,tidak mau
segan,enggan
ngarep,berharap
kepengen,sangat ingin
ngiler,tergiur
mupeng,muka pengen
kebelet,sangat ingin
unyu,imut
kawaii,imut
gemesin,menggemaskan
jelita,cantik
molek,cantik
ayu,cantik
ganjen,centil
centil,genit
penggoda,suka merayu
gombal,rayuan
gombalan,rayuan
pdkt,pendekatan
nembak,menyatakan cinta
ditolak,tidak diterima
patahhati,kecewa asmara
moveon,melupakan
kangen,merindukan
cemburuan,pencemburu
posesif,pencemburu berlebihan
clingy,lengket
sadboi,pria sedih
sadgirl,wanita sedih
jones,jomblo ngenes
menjomblo,masih sendiri
nganggur,tidak bekerja
nguli,bekerja keras
ngamen,bermain musik jalanan
mangkal,menunggu
ngobar,ngobrol bareng
ngegosip,bergosip
ngerumpi,bergosip
ngrasani,membicarakan
ngomongin,membicarakan
ghibah,bergosip
fitnah,tuduhan palsu
hoaks,berita bohong
isu,kabar angin
kabarburung,berita tidak resmi
mitos,cerita rakyat
legenda,cerita lama
bualan,kebohongan
bohongan,palsu
abal-abal,tidak asli
murahan,murah
selangit,sangat mahal
mehong,mahal
murce,murah sekali
gratisan,tidak berbayar
trf,transfer
ewallet,dompet digital
cashback,uang kembali
promo,penawaran
flashsale,penjualan kilat
checkout,pembayaran
wishlist,daftar keinginan
cod,bayar di tempat
ngasal,asal-asalan
ngawur,sembarangan
ngelindur,mengigau
nyeletuk,berkata tiba-tiba
celetukan,ucapan spontan
ngeyel,membantah
ngebandel,bandel
nakal,tidak patuh
sompret,sialan
kunyuk,monyet
songong,sombong
jumawa,terlalu percaya diri
pongah,sombong
congkak,sombong
ngadi-adi,pamer
nunjukin,menunjukkan
keliatan,terlihat
keceplosan,tidak sengaja bicara
kepleset,salah bicara
salting,salah tingkah
grogi,gugup
canggung,tidak nyaman
minderan,minder
minder,rendah diri
nyali,keberanian
ciut,takut
keder,takut
gentar,takut
gede,besar
mungil,kecil
gedong,besar
jumbo,sangat besar
ceking,kurus
ndut,gemuk
montok,berisi
singset,berlekuk
jangkung,tinggi
cebol,pendek
bongsor,besar
kerempeng,kurus
kurusan,kurus
gemukan,gemuk
gemukin,menambah berat
ngurusin,menurunkan berat
fitnes,olahraga kebugaran
joging,lari santai
nyepeda,bersepeda
nyasar,tersesat
nyambung,berkaitan
nyantol,menempel
nempel,menempel
ngikut,mengikuti
ngekor,mengikuti dari belakang
nguntit,mengikuti diam-diam
stalking,menguntit
mautauaja,ingin tahu
tanyamulu,selalu bertanya
ngegas,menambah kecepatan
ngeden,mengejan keras
ngeluyur,pergi tanpa tujuan
keblinger,salah jalan
salah kaprah,salah pengertian
ngomporin,memprovokasi
manas-manasin,memanas-manasi
ngoyo,memaksakan diri
maksa,memaksa
desak,mendesak
ngotot,bersikeras
keukeuh,bersikeras
mbudeg,pura-pura tuli
budegan,tuli
kuping,telinga
kupingnya,telinganya
dengerin,dengarkan
simak,perhatikan
perhatiin,perhatikan
awasin,awasi
intip,mengintip
nguping,menguping
nyadap,menyadap
ngibul,berbohong
ngemeng,berbicara
ngecap,berbicara
kejadian,kejadian
turun,turun
mu,kamu
pembaruan,pembaruan
se,
namanya,namanya
mood,suasana hati
kdang,kadang
betul,betul
berikan,berikan
sebel,kesal
why,mengapa
device,perangkat
unsur,unsur
utama,utama
otak,otak
woyy,hei
hri,hari
ajukan,ajukan
nyesel,menyesal
proses,proses
shopnya,tokonya
meresahkan,meresahkan
ihh,
minus,kurang
draft,draf
berkembang,berkembang
hape,ponsel
donload,unduh
wah,wah
geser,geser
kren,keren
coin,koin
tolak,tolak
sampek,sampai
drama,drama
sepi,sepi
bodoh,bodoh
dibukak,dibuka
positif,positif
layanan,layanan
pemberitahuan,pemberitahuan
pula,pula
me,saya
aplikasih,aplikasi
jauh,jauh
bos,bos
ataupun,ataupun
intinya,intinya
maupun,maupun
apasih,ada apa
handphone,ponsel
berjalan,berjalan
serta,serta
bang,kakak
melulu,melulu
nyala,nyala
yahh,ya
bad,buruk
chatan,mengobrol
ntah,entah
baget,banget
platform,platform
kalinya,kalinya
butut,jelek
maksudnya,maksudnya
dibatasi,dibatasi
erorr,kesalahan sistem
ilmu,ilmu
bangus,bagus
contoh,contoh
hilangin,hilangkan
klw,kalau
that,itu
ngonten,membuat konten
pemula,pemula
kolom,kolom
kk,kakak
sambil,sambil
terutama,terutama
kenak,kena
kelamaan,terlalu lama
hai,hai
privasi,privasi
kekurangan,kekurangan
tlg,tolong
bahwa,bahwa
potong,potong
gamau,tidak mau
bersihin,bersihkan
kn,kan
luang,luang
gbs,tidak bisa
makanya,makanya
cm,hanya
pp,foto profil
da,ada
rada,agak
mengganggu,mengganggu
perhatikan,perhatikan
hasilnya,hasilnya
demi,demi
lolos,lolos
percuma,percuma
akal,akal
semula,semula
sebentar,sebentar
kenal,kenal
kurir,kurir
skarang,sekarang
ngelakuin,melakukan
samsung,Samsung
ttk,TikTok
mw,mau
smua,semua
nyah,nya
rugi,rugi
mencet,menekan
cewek,perempuan
sagat,sangat
klu,kalau
aktivitas,aktivitas
tim,tim
mlah,malah
luas,luas
detik,detik
uinstal,hapus instalasi
p, halo
mulung,mengumpulkan
aga,agak
dg,dengan
tgl,tanggal
memory,memori
pikir,pikir
nyoba,mencoba
ng,
view,tampilan
warna,warna
tanya,tanya
report,laporkan
dilihat,dilihat
cantik,cantik
besoknya,besoknya
ngebleng,kosong
bayak,banyak
edukasi,edukasi
canggih,canggih
adaa,ada
situ,situ
kejadian,kejadian
turun,turun
mu,mu
pembaruan,pembaruan
se,semua
namanya,namanya
mood,suasana hati
kdang,kadang
betul,betul
berikan,berikan
sebel,kesal
why,mengapa
device,perangkat
unsur,unsur
utama,utama
otak,otak
woyy,hei
hri,hari
ajukan,ajukan
nyesel,menyesal
proses,proses
shopnya,tokonya
meresahkan,meresahkan
ihh,
minus,kurang
draft,draf
berkembang,berkembang
hape,ponsel
donload,unduh
wah,wah
geser,geser
kren,keren
coin,koin
tolak,tolak
sampek,sampai
drama,drama
sepi,sepi
bodoh,bodoh
dibukak,dibuka
positif,positif
layanan,layanan
pemberitahuan,pemberitahuan
pula,pula
me,saya
aplikasih,aplikasi
jauh,jauh
bos,bos
ataupun,ataupun
intinya,intinya
maupun,maupun
apasih,ada apa
handphone,ponsel
berjalan,berjalan
serta,serta
bang,kakak
melulu,melulu
nyala,nyala
yahh,ya
bad,buruk
chatan,mengobrol
ntah,entah
baget,banget
platform,platform
kalinya,kalinya
butut,jelek
maksudnya,maksudnya
dibatasi,dibatasi
erorr,kesalahan sistem
ilmu,ilmu
bangus,bagus
contoh,contoh
hilangin,hilangkan
klw,kalau
that,itu
ngonten,membuat konten
pemula,pemula
kolom,kolom
kk,kakak
sambil,sambil
terutama,terutama
kenak,kena
kelamaan,terlalu lama
hai,hai
privasi,privasi
kekurangan,kekurangan
tlg,tolong
bahwa,bahwa
potong,potong
gamau,tidak mau
bersihin,bersihkan
kn,kan
luang,luang
gbs,tidak bisa
makanya,makanya
cm,hanya
pp,foto profil
da,ada
rada,agak
mengganggu,mengganggu
perhatikan,perhatikan
hasilnya,hasilnya
demi,demi
lolos,lolos
percuma,percuma
akal,akal
semula,semula
sebentar,sebentar
kenal,kenal
kurir,kurir
skarang,sekarang
ngelakuin,melakukan
samsung,Samsung
ttk,TikTok
mw,mau
smua,semua
nyah,nya
rugi,rugi
mencet,menekan
cewek,perempuan
sagat,sangat
klu,kalau
aktivitas,aktivitas
tim,tim
mlah,malah
luas,luas
detik,detik
uinstal,hapus instalasi
p, halo
mulung,mengumpulkan
aga,agak
dg,dengan
tgl,tanggal
memory,memori
pikir,pikir
nyoba,mencoba
ng,
view,tampilan
warna,warna
tanya,tanya
report,laporkan
dilihat,dilihat
cantik,cantik
besoknya,besoknya
ngebleng,kosong
bayak,banyak
edukasi,edukasi
canggih,canggih
adaa,ada
situ,situ
semakin,semakin
dapat,dapat
umur,umur
soalnya,karena
sampai,sampai
sampe,sampai
lumayan,lumayan
beberapa,beberapa
gara,gara
kurang,kurang
satu,satu
hiburan,hiburan
deh,
komentar,komentar
bgus,bagus
nih,
biasa,biasa
kayak,seperti
tetep,tetap
fyp,FYP
tetap,tetap
enak,enak
menarik,menarik
scroll,gulir
masalah,masalah
main,bermain
tiktoknya,TikTok-nya
mana,mana
pdhl,padahal
ngga,tidak
benerin,perbaiki
cape,lelah
tp,tetapi
hanya,hanya
pernah,pernah
loading,memuat
belum,belum
anak,anak
pesan,pesan
terimakasi,terima kasih
gajelas,tidak jelas
posting,unggah
buruk,buruk
pihak,pihak
patah,patah
data,data
uninstal,hapus instalasi
pun,pun
kebuka,terbuka
maaf,maaf
pakai,pakai
bukan,bukan
tahun,tahun
belanja,belanja
aman,aman
capek,lelah
habis,habis
balik,kembali
wifi,Wi-Fi
penyimpar,penyimpanan
usia,usia
knpa,mengapa
agak,agak
sy,saya
berat,berat
sinyal,sinyal
ngelek,lambat
menyenan,menyenangkan
waktu,waktu
nyaa,nya
blok,blokir
ilang,hilang
seruu,seru
cara,cara
jdi,jadi
cukup,cukup
error,kesalahan sistem
the,
pencet,tekan
mati,mati
pada,pada
streak,beruntun
ingin,ingin
hal,hal
i,
senang,senang
uang,uang
tuh,itu
sya,saya
lalu,lalu
asik,asyik
bermanfaa,bermanfaat
segera,segera
filter,filter
puas,puas
tanpa,tanpa
pokoknya,pokoknya
berkali,berkali-kali
kata,kata
cocok,cocok
agar,agar
pengguna,pengguna
yah,ya
ram,RAM
dlu,dahulu
bener,benar
minta,minta
salah,salah
